id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
39424	environmental sustainability	-0.6952	0.5288	1	43	51	20	2020.7222	10.85	1.3619
39466	enzyme replacement therapy	1.8361	0.045	2	6	7	10	2020.5	3.8	0.3492
39474	enzyme-linked immunosorbent assay	0.296	0.5001	8	38	45	16	2018.4375	7.4375	0.6018
39478	enzymes	0.4642	-0.2323	8	30	49	13	2020.4615	4.9231	0.7387
39488	eosinopenia	0.7531	0.2306	8	11	20	11	2020.6667	9.0909	1.1449
39489	eosinophil	0.9686	0.0421	2	28	28	15	2020.5	116.2	6.0844
39504	eosinophils	0.8297	0.1346	8	58	84	31	2020.6786	11.3226	1.1448
39534	epicenter	-0.4529	-0.1708	3	37	38	15	2020.3846	6	0.4282
39539	epidemic	-0.2463	0.2486	5	807	1550	577	2020.204	23.4783	1.3733
39551	epidemic control	-0.3252	0.4828	5	58	68	31	2020.6207	6.3226	0.6895
39559	epidemic curve	-0.2254	0.5772	5	42	45	24	2020.3333	4.125	0.2883
39574	epidemic dynamics	-0.2921	0.6806	5	14	14	11	2020.5	3.4545	0.4911
39606	epidemic management	-0.3326	-0.0939	7	34	66	21	2020.6111	3.0476	0.3042
39613	epidemic model	-0.2542	0.746	5	86	124	74	2020.3529	7.3243	0.7182
39615	epidemic modeling	-0.3216	0.5931	5	35	41	26	2020.6818	3.2692	0.4712
39616	epidemic modelling	-0.2619	0.6725	5	18	21	14	2020.6429	1.3571	0.2108
39617	epidemic models	-0.2621	0.7772	5	47	52	25	2020.64	5.56	0.5972
39622	epidemic outbreak	-0.4116	0.5578	5	50	58	19	2020.4737	50.3158	4.1662
39633	epidemic prevention and control	-0.4608	0.3964	5	36	42	24	2020.5833	1.125	0.1563
39668	epidemic spread	-0.5049	0.8408	5	12	13	10	2020.3	3.3	0.1637
39673	epidemic spreading	-0.3225	0.6785	5	25	32	22	2020.619	17.1818	1.1809
39695	epidemics	-0.2961	0.3495	5	473	758	276	2020.3502	7.058	0.6591
39715	epidemiologic methods	-0.2829	0.4491	1	25	28	10	2020.4	1.1	0.1349
39722	epidemiological	0.2022	-0.0182	8	36	48	18	2020.5	30.6667	1.7218
39730	epidemiological characteristics	0.1719	0.4523	5	39	44	27	2020.4	10.4074	0.7096
39749	epidemiological investigation	-0.1307	0.4741	5	32	34	12	2020.1667	1.0833	0.1542
39754	epidemiological model	-0.2666	0.657	5	43	49	23	2019.7727	4.6522	0.5349
39755	epidemiological modeling	-0.4014	0.6016	5	22	22	12	2020.8889	1	0.1335
39757	epidemiological modelling	-0.1806	0.6049	5	14	15	10	2020.3333	3	0.2553
39758	epidemiological models	-0.2097	0.7818	5	17	21	14	2020.4286	2.9286	0.6332
39760	epidemiological monitoring	-0.0037	0.3429	8	42	64	26	2020.0769	2.5	0.3911
39778	epidemiological surveillance	-0.0911	0.3968	5	53	59	24	2020.4286	6.5	0.3559
39789	epidemiology	0.1139	0.1805	5	1496	4654	1820	2020.2988	14.8808	1.1771
39848	epigenetics	0.761	0.112	2	104	136	36	2020.6	6	0.8445
39853	epilepsy	0.4434	-0.7316	6	137	284	125	2020.5333	7.504	0.7338
39888	epistaxis	0.6294	-0.3637	7	27	29	16	2020.625	1.4375	0.3978
39912	epistemology	-0.7999	0.0678	1	28	29	18	2020.5882	0.9444	0.1138
39920	epithelial cells	0.6035	0.0944	10	28	28	11	2020.9	7.0909	0.8996
39935	epitope	0.9266	0.6537	2	72	152	62	2018.5932	11.7419	1.1149
39944	epitope mapping	0.7473	0.5422	2	12	13	11	2017.7273	41.2727	1.3944
39957	epitopes	0.9913	0.6021	2	57	92	38	2020.1053	10.1316	0.96
39999	equality	-0.6383	0.1228	1	57	74	26	2020.619	0.8462	0.1811
40029	equipment	0.0436	0.0927	7	30	30	10	2020.3	6	0.4181
40053	equity	-0.7308	-0.0057	1	350	549	172	2020.6178	3.907	0.5387
40092	er stress	0.8653	0.3277	2	26	28	11	2017.8	44.7273	1.9341
40117	erectile dysfunction	0.0249	-0.4054	9	18	21	12	2021	2.9167	1.3167
40126	ergonomics	-0.2458	-0.1134	7	33	40	17	2020.8824	0.2353	0.1062
40237	esg	-0.9129	0.4103	1	10	11	10	2020.8571	2	0.3557
40267	esophageal cancer	0.5838	-0.3236	9	12	16	10	2020.375	4.6	0.2683
40292	esrd	0.7273	-0.5057	4	20	28	12	2020.4167	15	1.0788
40322	essential oils	0.9434	0.3893	2	35	47	13	2020.4167	9.3077	0.5853
40327	essential services	-0.4225	-0.1085	1	22	29	13	2020.4615	3.6923	0.2449
40335	essential worker	-0.5714	-0.0624	1	28	28	10	2020.7	1.2	0.1801
40336	essential workers	-0.5649	-0.0695	1	33	36	25	2020.7273	2	0.501
40368	estimation	-0.1121	0.6214	5	53	61	23	2020.5	1.3043	0.163
40386	estrogen	0.5354	-0.0735	9	53	84	29	2020.4828	8.3448	0.5663
40406	ethanol	0.1887	0.2534	7	31	35	23	2020.2778	2.0435	0.1865
40413	ethereum	-0.8295	0.7103	1	27	48	15	2020.5333	8.2	0.996
40481	ethics	-0.4368	-0.2136	1	623	1185	443	2020.4134	3.4424	0.3464
40486	ethics and public policy	0.476	-0.9905	4	36	86	11	2020.2222	13	0.7909
40499	ethics of care	-0.8523	0.0295	1	25	26	13	2020.4167	4.2308	0.488
40517	ethiopia	-0.2963	-0.1048	3	185	313	125	2020.75	2.216	0.2558
40528	ethnic disparities	-0.4403	-0.0668	1	28	41	12	2020.8889	7.5	1.0375
40532	ethnic groups	-0.1565	-0.4773	9	33	41	15	2020.7273	4.7333	0.8142
40537	ethnic minorities	-0.35	-0.0172	1	46	49	15	2020.6154	3.5333	0.8717
40553	ethnicity	-0.2384	-0.2144	1	260	460	135	2020.5702	13.5852	1.1662
40572	ethnography	-0.6805	0.0647	1	50	56	27	2020.65	0.5556	0.1281
40597	etiology	0.4433	0.1782	2	70	86	31	2019.6774	21.5806	1.1798
40607	eu	-0.833	0.3574	1	85	102	47	2020.4	2.383	0.2967
40721	europe	-0.5373	0.271	1	385	525	174	2020.5669	9.1494	0.8548
40787	european green deal	-0.8521	0.5375	1	16	19	11	2020.3636	0.4545	0.1321
40793	european integration	-1.0777	0.3181	1	17	20	13	2020.5455	3.6154	0.8246
40847	european union	-0.9305	0.3918	1	184	277	120	2020.5377	0.65	0.1993
40890	evacuation	-0.2513	0.3272	1	15	16	10	2020.2222	31.3	1.5523
40895	evali	0.5361	-0.0489	10	24	29	10	2020.4	2.3	0.1543
40897	evaluation	-0.5066	-0.1111	1	252	348	116	2020.6514	4.6897	0.4855
40960	event study	-0.849	0.5619	1	48	70	49	2020.7941	5.7551	0.8772
40974	events	-1.0347	0.1788	1	23	24	11	2020.4286	2.0909	0.2638
40982	everyday life	-1.1229	0.1636	1	20	20	11	2020.5	0.4545	0.0956
40995	evidence	-0.2742	0.069	1	65	76	30	2020.3571	5.1667	1.0582
41031	evidence-based medicine	-0.0013	-0.1462	6	128	164	62	2020.4483	61.0484	3.3121
41041	evidence-based policy	-0.4032	0.1572	1	24	24	14	2020.6154	3.3571	0.737
41043	evidence-based practice	-0.1315	-0.2783	6	100	120	34	2020.5	2.1176	0.5778
41078	evolution	0.3076	0.6142	2	195	322	135	2019.4773	10.837	0.7761
41113	evolutionary psychology	-1.0721	0.083	1	26	31	11	2020.6364	6.2727	0.8956
41146	exacerbation	0.6031	-0.4425	6	38	48	18	2020.4706	6.6111	0.886
41174	exanthema	0.8031	-0.1526	4	22	29	11	2020.7273	1.8182	0.3094
41191	excess deaths	-0.0448	0.1762	8	35	42	21	2020.7222	1.6667	0.3314
41194	excess mortality	-0.0775	0.2852	10	56	70	40	2020.7632	2.35	0.4983
41215	exchange rate	-0.8307	0.626	1	26	35	17	2020.7143	8.1765	0.9019
41235	exclusion	-1.074	0.0401	1	29	33	17	2020.6	4.2941	1.1083
41259	executive functions	-0.0042	-0.2036	4	17	23	10	2020.875	1.8	0.6821
41277	exercise	-0.0843	-0.4848	3	420	882	298	2020.6571	5.8993	1.0347
41345	exhaustion	-0.0963	-0.1498	2	30	37	18	2020.625	4.8889	0.3987
41355	existence and uniqueness	-0.1682	0.9349	5	22	30	14	2020.8182	6.5	1.5821
41392	existentialism	-0.9796	0.0366	1	16	18	11	2020.5	1.0909	0.1227
41405	exit strategy	-0.5393	0.3692	1	29	36	14	2020.4286	5	0.5637
41429	exosome	1.1748	0.2231	2	42	62	21	2020.5789	12.4286	1.4583
41433	exosomes	1.075	0.171	2	93	174	54	2020.6538	6.2037	0.7541
41476	expectations	-0.6995	-0.4058	1	44	48	18	2020.5	7.7222	0.7515
41500	experience	-0.6195	-0.2984	3	153	206	73	2020.4915	1.8904	0.3562
41522	experiences	-0.5048	-0.4507	1	73	86	32	2020.6667	1.7188	0.4604
41535	experiential education	-0.6868	-0.3269	1	21	24	12	2020.5	1.5833	0.179
41538	experiential learning	-0.7331	-0.4197	1	44	49	23	2020.7222	0.5217	0.1635
41547	experiment	-0.6928	0.1234	1	46	47	25	2020.8095	2.12	0.6356
41625	expertise	-0.899	0.1415	1	64	76	33	2020.4483	2.2727	0.2588
41628	experts	-0.9693	0.4089	1	23	26	11	2020.3	4.7273	0.2665
41657	exploitation	-0.8355	-0.0904	1	24	25	13	2020.6	0.8462	0.1656
41692	exponential growth	-0.6219	0.4081	5	29	31	13	2020.4167	9.8462	0.5192
41736	exports	-0.445	0.5064	1	17	19	11	2020.8333	0.5455	0.1687
41741	exposure	-0.1147	0.0949	7	133	163	48	2020.3778	12.9583	1.0547
41743	exposure assessment	0.0301	0.0212	10	18	21	10	2020.7778	2.5	1.0482
41760	exposure risk	0.0316	0.2116	5	15	15	11	2020.5	1.5455	0.2593
41785	expression	0.8461	0.6415	2	24	30	13	2015.8333	12.3846	0.5857
41854	extension	-0.8089	0.0527	1	27	27	12	2020.3636	0.9167	0.1124
41923	extinction	-0.2304	0.652	5	34	40	14	2020.5	2.6429	0.2746
41960	extracellular matrix	0.8523	0.1271	2	56	59	14	2020.6667	3.7143	0.3564
41973	extracellular vesicles	1.0713	0.0972	2	98	167	56	2020.6604	7.3929	1.034
41988	extracorporeal life support	1.1123	-0.6667	4	28	40	12	2020.4545	1.75	0.2411
41993	extracorporeal membrane oxygenation	1.0718	-0.5317	4	163	385	164	2020.5909	8.0427	0.6772
41994	extracorporeal membrane oxygenation (ecmo)	0.7332	-0.2039	4	21	26	13	2020.3636	3.7692	0.3648
42046	extraversion	-0.9146	-0.1213	3	26	38	13	2020.6667	12.5385	2.5073
42096	extubation	0.4699	-0.2207	7	32	53	17	2020.2941	6.5882	1.3431
42102	eye	0.4825	-0.161	6	69	98	37	2020.5517	8.973	0.6405
42107	eye care	0.2536	-0.542	6	20	24	12	2020.6364	2.25	0.4382
42212	face covering	-0.0379	0.1567	7	22	27	11	2020.7273	3.0909	0.3725
42214	face coverings	-0.1612	0.1025	7	28	33	10	2020.7	5.6	2.0056
42218	face mask	0.0432	0.1806	7	194	305	154	2020.5827	9.5	0.964
42222	face mask detection	-0.1178	1.0172	5	17	23	11	2020.7273	0.2727	0.1231
42240	face masks	-0.114	0.1196	7	163	226	119	2020.6	9.3025	0.9734
42247	face recognition	-0.2913	0.7272	5	33	45	19	2020.7647	1.5789	0.1841
42249	face shield	0.2415	0.2635	7	28	45	21	2020.45	2.6667	0.2423
42263	face-to-face	-0.7796	-0.4029	1	43	51	17	2020.6875	0.7647	0.227
42276	face-to-face learning	-0.8037	-0.2607	1	45	68	25	2020.8696	0.6	0.2548
42290	facebook	-1.0532	0.1742	1	169	303	83	2020.6087	4.2771	0.3689
42305	facemask	-0.191	0.2209	7	85	108	41	2020.5429	6.0488	0.7962
42312	facemasks	-0.1685	0.2574	1	61	67	30	2020.5385	6.5667	0.9249
42317	faces	-0.3301	0.6485	5	59	78	15	2020.8667	0.3333	0.1505
42344	facial mask	0.1724	-0.0637	7	21	22	11	2020.3636	1.0909	0.1637
42408	fact-checking	-1.1835	0.1014	1	42	79	22	2020.4286	2.7273	0.1718
42412	factor analysis	-0.6242	0.153	3	69	73	31	2020.6923	1.2581	0.1775
42425	factor viii	1.3268	-0.3665	4	21	31	10	2020.4	108	5.8385
42438	factors	-0.3653	-0.1792	3	84	97	28	2020.68	2.5714	0.3428
42458	faculty	-0.8648	-0.3258	1	74	88	29	2020.75	1.4138	0.3888
42461	faculty development	-0.9964	-0.6147	1	21	23	10	2020.5556	3	0.2693
42544	faith	-0.7845	-0.0969	1	15	18	11	2020.3333	2.2727	0.1127
42559	fake news	-1.1183	0.0724	1	162	371	131	2020.561	6.8855	0.6141
42561	fake news detection	-0.7975	0.8144	5	24	36	10	2020.7778	1	0.1701
42591	false negative	0.3237	0.442	8	56	85	37	2020.4324	15.5946	1.2621
42601	false positive	0.2276	0.4718	8	47	72	28	2020.6071	14.5714	1.3828
42645	families	-0.7039	-0.3763	3	110	158	53	2020.6047	4.7736	0.5061
42654	family	-0.5532	-0.3714	3	240	372	123	2020.598	5.1789	0.9858
42682	family business	-1.0382	0.341	1	15	20	10	2020.7143	3.9	0.5104
42688	family caregivers	-0.0531	-0.542	6	39	43	16	2020.6154	8.0625	0.9273
42699	family cluster	0.322	0.5022	5	27	36	21	2020.3333	24.7619	2.5292
42738	family functioning	-0.5415	-0.6445	11	24	33	10	2020.875	1.6	0.5164
42765	family medicine	-0.3313	-0.3924	9	107	170	53	2020.84	0.8491	0.262
42780	family physicians	-0.3739	-0.5801	9	19	23	12	2020.75	0.9167	0.2129
42782	family planning	-0.3919	-0.2325	9	20	31	15	2020.4167	2.2	0.1627
42792	family relationships	-0.8308	-0.3786	3	20	24	11	2020.5	3.8182	0.1713
42808	family stress	-0.9571	-0.3423	3	17	19	10	2020.2857	26	1.2845
42813	family support	-0.7859	-0.4649	1	44	47	22	2020.7778	0.4091	0.1299
42826	family violence	-0.9679	-0.4147	3	24	27	13	2020.5714	3.4615	0.1534
42839	family-centered care	-0.0687	-0.8093	4	26	28	11	2020.4444	12.1818	0.8508
42850	famotidine	0.4795	0.6684	2	17	20	10	2020.375	11.7	1.0476
42923	farmers	-0.7161	0.5046	1	21	21	10	2020.75	1.2	0.3711
42939	farmworkers	-0.6397	0.1334	1	24	26	14	2020.6154	1.2857	0.1786
42947	fashion	-0.4821	0.3464	1	18	20	11	2020.9091	1	0.1957
42984	fasting	1.1989	-0.0141	9	22	31	11	2020.3636	4.4545	0.5497
43011	fatal outcome	0.8202	-0.0231	4	30	32	12	2019.75	24.9167	1.3307
43022	fatality	0.315	0.1112	5	106	133	49	2020.4583	18.9796	1.2109
43027	fatality rate	0.0186	0.27	5	54	57	23	2019.6957	38.2609	1.5388
43043	fatigue	0.0391	-0.4289	6	228	363	106	2020.7312	7.9057	1.3377
43069	favipiravir	0.9468	0.3228	2	195	409	161	2020.5655	11.5528	1.0812
43108	fda	0.451	0.2982	2	39	43	20	2020.7778	1.4	0.2076
43120	fda-approved drugs	1.0067	0.7879	2	31	45	19	2020.5	8.5789	1.1234
43124	fdg	0.7077	-0.2541	6	17	30	11	2020.4	3.0909	0.3725
43125	fdg pet	0.712	-0.4924	6	23	37	16	2020.4667	8.5625	1.1248
43128	fdi	-0.8744	0.4978	1	33	40	19	2020.8	0.6842	0.1768
43134	fear	-0.72	-0.393	3	404	834	290	2020.5391	15.0276	0.942
43170	fear of covid-19	-0.8204	-0.5356	3	153	247	88	2020.8852	5.6591	0.588
43172	fear of covid-19 scale	-0.4921	-0.5732	3	41	69	28	2020.8571	51	0.0551
43184	fear of infection	-1.0719	-0.325	1	34	36	11	2020.4444	5.4545	0.5222
43187	fear of missing out	-0.934	-0.3959	3	15	18	10	2020.7	4.6	0.7907
43208	fears	-0.9132	0.3399	1	31	35	12	2020.6	5.8333	0.9255
43214	feasibility	-0.2171	-0.4584	7	119	148	29	2020.6667	1.1379	0.098
43228	feature extraction	-0.1557	0.8662	5	157	414	87	2020.7381	3.023	0.5755
43241	feature selection	-0.0794	0.7556	5	59	95	38	2020.7241	3.0789	0.5851
43296	fecal-oral transmission	0.4942	0.241	8	40	52	29	2020.4643	54.9655	3.334
43298	feces	0.5364	0.3286	8	24	27	10	2020.6	9.1	3.3847
43319	federalism	-0.8891	0.2997	1	66	88	40	2020.3333	3.175	0.4275
43324	federated learning	-0.073	0.6307	8	14	20	12	2020.7273	2.5833	0.5299
43345	feedback	-0.7186	-0.227	1	41	46	22	2020.7895	1.1364	0.3829
43392	feline coronavirus	0.5798	0.8162	2	15	20	11	2019.7273	19	1.0269
43397	feline infectious peritonitis	0.5867	0.8383	2	15	21	10	2018.4	9.8	0.6393
43410	fellowship	-0.3558	-0.57	1	48	85	34	2020.5484	5.9412	0.4174
43422	female	0.0479	-0.1818	9	64	75	24	2020.6	27.4167	1.7281
43480	feminism	-0.8962	0.0097	1	71	85	33	2020.5517	2.1515	0.2772
43483	feminist	-0.9545	0.0214	1	19	23	11	2020.6	2.0909	0.2133
43576	ferritin	1.0964	-0.1042	4	130	228	76	2020.625	4.8158	0.4878
43586	fertility	0.1584	-0.0567	9	50	66	31	2020.5556	8.1613	0.8844
43658	fetus	0.288	-0.4472	11	69	110	31	2020.5667	16.1935	1.2179
43661	fever	0.5696	-0.0735	4	208	299	118	2020.2931	9.1949	0.5929
43682	ffp2	0.0943	0.2457	7	19	29	10	2020.6	2.2	0.1895
43730	fibrin	1.3012	-0.3892	4	22	30	11	2020.5455	45.8182	3.2221
43738	fibrinogen	1.2475	-0.3144	4	77	120	41	2020.675	15.6098	1.6366
43744	fibrinolysis	1.1774	-0.4911	4	64	122	49	2020.4894	23.0612	2.3216
43760	fibromyalgia	0.0498	-0.7473	6	21	24	12	2021	0.0833	0.0376
43763	fibrosis	0.9028	-0.082	2	89	122	52	2020.5577	7.4423	1.1805
43798	field education	-1.0083	-0.3791	1	20	25	10	2020	1.5	0.1146
43809	field hospital	-0.3869	0.0166	1	13	13	11	2020.3636	1.9091	0.1677
43839	fieldwork	-0.8095	-0.1036	1	23	27	12	2020.7	0.1667	0.0083
43900	filter	0.3191	-0.086	7	18	24	11	2020.3333	6	0.3341
43928	filtering facepiece respirators	0.1368	0.4156	7	27	39	10	2019.5556	13.4	0.6167
43934	filtration	0.3769	0.3773	7	36	51	26	2020.5833	7.1923	0.6156
43936	filtration efficiency	0.1526	0.3349	7	25	39	24	2020.5909	5.3333	0.4319
43948	finance	-0.7329	0.3558	1	64	74	21	2020.4118	6.7619	0.5317
43952	financial	-0.4907	-0.0502	1	32	34	12	2020.4167	1.25	0.1959
43985	financial crisis	-0.9142	0.5428	1	72	89	39	2020.5	4.9744	0.5721
43992	financial development	-0.8118	0.5067	1	19	23	11	2021	1.6364	0.6566
44052	financial market	-0.9265	0.6149	1	15	17	10	2020.7778	1.2	0.2907
44057	financial markets	-0.8459	0.6065	1	44	48	32	2020.5714	23.7812	1.8952
44070	financial performance	-0.9337	0.37	1	23	26	17	2020.7	1.0588	0.1678
44108	financial stability	-0.9261	0.6006	1	18	23	16	2020.5333	2.125	0.1996
44115	financial stress	-0.8508	-0.1791	3	23	26	13	2020.9091	6	1.0448
44120	financial support	-0.7937	0.2227	1	18	20	10	2020.7	1.8	0.4509
44122	financial sustainability	-0.8872	0.5243	1	19	20	10	2020.8	2.9	0.9475
44154	fine particulate matter	-0.4365	0.8057	1	21	26	10	2020.6	17.5	1.109
44159	fine-needle aspiration	0.4338	-0.2197	9	12	20	10	2020.25	3.6	0.2138
44200	finland	-0.6987	0.1553	1	71	75	21	2020.5789	1.6667	0.3314
44202	fintech	-0.872	0.3986	1	36	40	23	2020.9444	0.7826	0.2159
44251	firm performance	-0.941	0.4337	1	24	26	18	2020.9091	3.8333	0.4803
44309	first responders	-0.151	-0.0018	7	39	42	19	2020.5294	1.3158	0.171
44318	first wave	-0.6295	0.4255	1	43	48	19	2020.9091	1.9474	0.4065
44341	first-year undergraduate	-0.272	-0.7989	8	15	42	10	2020.1	2	0.0992
44343	first-year undergraduate/general	0.0051	-0.9793	8	37	329	80	2020.1375	3.6625	0.2369
44377	fiscal policy	-0.8146	0.4403	1	76	100	50	2020.575	2.42	0.2565
44417	fisheries	-0.798	0.5256	1	23	32	13	2020.9091	1.7692	0.7369
44445	fitness	-0.0609	-0.1769	3	38	44	18	2020.7059	3.4444	0.595
44549	flavivirus	0.8792	0.4676	2	39	49	16	2019.25	22.375	0.6798
44553	flavonoid	1.1999	0.4915	2	21	25	11	2020.6	5.4545	0.3756
44555	flavonoids	1.1235	0.4641	2	96	155	55	2020.6889	6.9091	1.1519
44572	flexibility	-0.6993	0.0911	1	65	75	28	2020.75	5.5357	1.3115
44590	flexible learning	-1.0983	-0.374	1	19	22	11	2020.6667	0.7273	0.1457
44650	flipped classroom	-1.1027	-0.3155	1	55	85	41	2020.6667	6.3171	0.3933
44654	flipped learning	-0.8159	-0.2186	1	23	30	10	2020.5	2.5	0.0942
44687	flourishing	-1.0975	-0.3889	3	25	27	10	2020.75	0.5	0.1855
44695	flow cytometry	0.9093	0.1811	2	81	110	50	2020.7209	5.54	1.1689
44726	flu	0.135	0.2061	7	82	125	27	2020.44	12.037	0.9374
44768	fluorescence	0.6565	0.5595	8	37	39	19	2020.7368	2.7895	0.6882
44869	focus group	-0.5942	-0.5768	3	31	32	12	2020.75	0.9167	0.1459
44875	focus groups	-0.666	-0.1231	1	48	51	14	2020.5833	2.8571	0.3139
44897	fog computing	-0.3209	0.6343	5	35	58	17	2020.7692	1.4118	0.5664
44931	follow-up	0.5188	-0.1398	6	195	300	118	2020.5566	8.678	1.031
44940	follow-up studies	0.6365	-0.1502	4	32	38	10	2020.4444	17.6	1.2345
44952	fomite	0.3544	0.5076	7	41	48	19	2020.7222	6.6842	0.6673
44956	fomites	0.3295	0.3915	7	44	51	18	2020.6471	8.5	2.587
44965	food	-0.4719	0.3577	1	127	148	56	2020.7059	5.9107	1.2027
44966	food access	-0.804	0.1664	1	27	35	13	2020.6154	7	0.9654
44974	food allergy	0.4032	-0.2094	2	46	69	21	2020.6316	2.3333	0.2114
44994	food and nutrition security	-0.7499	0.3936	1	27	30	20	2020.2941	2.8	0.179
45023	food choice	-0.5517	0.0729	1	25	28	11	2020.5556	11.5455	1.7416
45029	food consumption	-0.5193	0.0283	1	44	59	26	2020.6667	9	1.4645
45073	food habits	-0.4349	-0.0794	1	24	30	11	2020.6364	6.4545	0.5028
45081	food industry	-0.5082	0.31	1	19	22	12	2020.9	4.5833	1.6337
45087	food insecurity	-0.5899	-0.0391	1	161	256	116	2020.6436	4.9914	0.6993
45093	food intake	-0.6721	-0.6744	3	23	27	12	2020.8333	3	0.7515
45125	food packaging	0.3958	0.6449	2	14	15	10	2020.8889	2.1	0.2703
45136	food policy	-0.6602	0.4436	1	24	29	14	2020.6154	5.1429	1.2022
45177	food safety	-0.23	0.4128	1	96	122	55	2020.4423	12.5455	1.0386
45191	food security	-0.6338	0.3828	1	217	406	201	2020.6203	6.403	0.7274
45207	food sovereignty	-0.7509	0.3445	1	24	32	13	2020.3333	5.2308	0.6612
45216	food supply	-0.7467	0.4633	1	28	33	14	2020.6154	5.9286	0.4662
45217	food supply chain	-0.4832	0.4208	1	37	52	26	2020.75	14.1154	2.9431
45223	food supply chains	-0.7363	0.5266	1	25	34	15	2020.4667	5.2	1.008
45229	food system	-1.0536	0.3869	1	32	37	15	2020.7333	3.1333	0.7715
45235	food systems	-0.6396	0.454	1	95	137	48	2020.5319	9.1458	0.9894
45246	food waste	-0.5149	0.2574	1	53	84	36	2020.6857	13.1111	1.7329
45280	football	-0.6066	-0.2788	1	73	103	54	2020.65	4.0926	0.2423
45309	force majeure	-0.8018	-0.0265	1	22	32	24	2020.4348	0.5	0.0583
45340	forecast	-0.3958	0.62	5	106	140	57	2020.4909	6.7018	0.691
45361	forecasting	-0.3751	0.6629	5	264	531	212	2020.5393	7.4764	0.6738
45374	foreign aid	-0.9569	0.3973	1	20	21	11	2020.5	2.4545	0.3044
45390	foreign direct investment	-0.8612	0.4191	1	35	42	18	2020.5556	0.5556	0.1838
45423	foreign policy	-0.9398	0.4512	1	29	33	14	2020.2857	1	0.2218
45452	forensic medicine	0.0962	0.0501	4	23	31	14	2020.3077	3.7857	0.36
45461	forensic pathology	0.8737	0.0687	4	13	25	15	2020.4	5.0667	0.2513
45540	formative assessment	-0.9488	-0.342	1	21	26	15	2020.8571	0.8	0.2775
45553	formulation	0.6509	0.4535	2	21	28	11	2020.7	5.7273	1.3799
45600	foucault	-0.8687	0.1328	1	29	40	17	2020.4545	1.0588	0.1943
45640	fourth industrial revolution	-0.9503	-0.06	1	41	42	17	2020.5	0.9412	0.1176
45670	fractal dimension	-0.1323	0.5075	5	13	19	11	2020.6364	5.9091	0.6949
45694	fractional calculus	-0.1921	0.9161	5	26	29	21	2020.5556	6.4286	1.058
45747	fracture	0.0407	-0.503	7	59	96	41	2020.4211	4.1707	0.3526
45758	fractures	0.2339	-0.465	7	25	32	17	2020.5294	6.1176	0.5161
45794	frail elderly	0.1033	-0.0992	8	33	37	11	2020.6667	1.7273	0.3779
45799	frailty	0.1429	-0.5069	3	209	391	155	2020.6319	7.1484	1.1287
45812	framework	-0.4611	-0.0775	1	122	154	35	2020.7	4.2286	0.3665
45819	framing	-0.985	0.1248	1	83	106	43	2020.6389	1.6512	0.2594
45829	france	-0.493	0.2232	1	174	240	77	2020.6143	5.3896	0.4858
45844	fraud	-1.1229	0.266	1	17	19	11	2020.5	2.8182	1.0165
45862	free energy	0.9578	0.8351	2	23	31	10	2020.75	3.9	0.2187
45885	free radicals	1.1622	0.1959	2	20	27	10	2020.7	4.2	1.012
45913	freedom	-1.0387	0.0715	1	63	76	24	2020.35	1.1667	0.0727
45918	freedom of movement	-0.9603	0.3195	1	19	23	13	2020.4615	2	0.161
45972	frequency	-0.2835	-0.0793	1	40	40	14	2020.6154	1.2857	0.4596
46018	fret	1.2262	0.6423	2	18	24	10	2020.8	5.6	0.7197
46069	frontline	-0.3605	-0.4818	9	38	47	18	2020.5882	2.3889	0.7882
46095	frontline nurses	-0.9108	-0.6927	3	34	37	14	2020.6667	10.9286	0.9725
46104	frontline workers	-0.7318	-0.2379	1	49	60	22	2020.5263	1.9091	0.5673
46143	frustration	-0.5487	-0.2978	9	25	26	10	2020.5	0.9	0.3259
46252	function	0.4877	-0.0952	6	47	51	12	2020.5455	2.1667	0.3419
46304	functional foods	0.9404	0.2585	2	32	37	16	2020.8125	4.4375	0.7224
46390	fundamental rights	-0.9705	0.319	1	32	42	21	2020.381	0.4286	0.1935
46398	funding	-0.8597	-0.0054	1	58	76	33	2020.4062	0.7273	0.1091
46439	fungal infection	0.7241	-0.1344	2	17	19	10	2021	6	2.7085
46452	fungi	0.5964	0.4111	2	32	48	16	2019.875	1.875	0.363
46458	furin	1.1255	0.3995	2	90	160	63	2020.5738	21.5238	2.1462
46460	furin cleavage site	0.503	0.7912	2	22	28	10	2020.8	4.8	1.8856
46489	fusion	0.4245	0.7285	2	39	44	18	2020.4706	5.3333	0.5916
46492	fusion inhibitor	1.0719	0.7566	2	11	15	10	2019.8	16.5	0.9277
46511	future	-0.8619	0.0454	1	90	104	35	2020.2571	2.7714	0.2637
46557	future of work	-0.7967	0.08	1	30	31	16	2020.4375	5.3125	0.5397
46620	fuzzy ahp	-0.5407	-0.015	1	11	11	10	2020.6	3.3	0.4702
46668	fuzzy logic	-0.2718	0.5255	5	40	46	25	2020.8	4.24	0.5639
46811	gad-7	-0.2291	-0.8339	6	46	79	26	2020.4167	5.3846	0.5588
46893	gambling	-0.8886	-0.3545	10	45	62	31	2020.6471	3.5161	0.2237
46896	gambling disorder	-1.126	-0.6279	10	16	33	15	2020.5333	8.2	0.621
