id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
23633	cnn	-0.0059	-0.6499	6	87	235	84	2020.6714	4.1786	0.6064
23701	co-infection	0.4998	-0.0903	3	229	463	130	2020.216	10.7538	1.2422
23772	co2 emissions	-0.528	-0.653	1	102	175	52	2020.6512	6.1346	0.966
23798	coagulation	0.9306	0.6022	2	420	1580	289	2020.3926	19.9239	1.6369
23819	coagulopathy	0.8354	0.688	2	370	1354	285	2020.5169	26.2561	2.158
24028	cognition	-0.5013	0.456	2	330	736	112	2020.6596	12.5357	0.8528
24048	cognitive behavioral therapy	-0.815	0.6595	5	310	1162	157	2020.6129	8.1975	0.7711
24102	cognitive impairment	0.0667	0.6765	2	245	463	74	2020.6716	7.5946	0.8966
24197	cohort	0.0368	0.3748	2	472	1106	199	2020.6432	6.995	1.1074
24204	cohort study	0.1084	0.5111	2	227	372	107	2020.6634	9.3178	1.8878
24218	coinfection	0.4691	-0.1655	3	278	668	160	2020.4351	8.275	0.9579
24229	colchicine	0.8454	0.48	4	156	228	56	2020.5741	9.375	0.8956
24286	collaboration	-0.7375	-0.2494	1	327	662	178	2020.5705	2.3258	0.2548
24497	college	-0.6461	0.2645	1	224	412	70	2020.6923	6.1143	0.7273
24524	college students	-1.0313	0.3083	5	293	795	147	2020.6964	13.1565	0.9422
24529	college-students	-1.1377	0.3282	5	320	976	115	2020.8081	3.5826	0.5376
24566	colombia	-0.2994	-0.284	1	132	190	56	2020.4231	2.5893	0.4648
24638	colorectal cancer	0.0919	0.3306	2	130	236	65	2020.6429	2.2154	0.3116
24708	combination	0.9515	-0.1229	3	391	1170	174	2020.2515	31.4483	2.1438
24859	commitment	-1.199	-0.1277	1	184	339	53	2020.75	2.6792	0.656
24895	common cold	0.6673	-0.0885	3	233	440	69	2018.3788	18.1014	1.2183
24984	communicable diseases	-0.1535	-0.0845	6	266	493	127	2020.3966	7.6693	0.6121
24992	communication	-0.804	-0.041	1	1161	7228	1365	2020.4324	8.1729	0.8464
25161	community engagement	-0.7073	-0.0683	1	128	187	60	2020.6545	1.9	0.2399
25333	community-acquired pneumonia	0.5909	0.2095	2	376	950	179	2019.4235	23.5531	1.6023
25417	comorbidities	0.0854	0.6	2	818	3233	591	2020.5518	13.1455	1.1836
25537	compartmental models	-0.2162	-0.7544	6	108	220	70	2020.4462	15.2	1.0988
25599	competency	-0.8835	0.0426	1	342	657	145	2020.664	2	0.2977
25657	competitiveness	-0.7088	-0.4436	1	169	276	83	2020.6479	2.7952	0.4842
25665	complement	0.9474	0.3369	4	228	438	92	2020.4091	15.6087	1.4403
25745	complex	0.6971	-0.6212	3	367	933	175	2019.5276	26.1657	1.4779
25808	complexity	-0.1697	-0.4542	1	297	454	110	2020.4505	3.7364	0.4679
25819	compliance	-0.6772	-0.0009	1	267	490	124	2020.633	4.9113	0.8035
25847	complications	0.4382	0.6433	2	671	2650	548	2020.5768	11.3358	1.0471
25854	component	0.0402	-0.3037	3	249	360	68	2019.9194	16.5735	1.799
26058	computational modeling	-0.012	-0.5166	6	167	258	56	2020.4074	4.1964	0.517
26092	computed tomography	0.3028	0.0285	2	400	1827	484	2020.4904	9.7665	0.8303
26118	computed-tomography	0.3187	0.335	2	177	349	78	2020.6429	6.0385	0.7896
26343	concerns	-0.8237	0.1703	1	151	249	53	2020.6531	5.5472	0.9131
26462	confidence	-0.782	-0.1138	1	214	355	70	2020.6833	4.0714	1.2395
26490	confinement	-0.7802	0.3478	5	392	1172	224	2020.6351	5.5312	0.6685
26524	conflict	-0.8961	-0.1046	1	303	613	120	2020.6122	5.2	0.7217
26686	conjunctivitis	0.3671	0.0219	2	106	189	71	2020.3438	8.7465	0.9327
26706	connectedness	-0.7122	-0.6294	1	159	353	72	2020.7869	3.7778	0.8062
26725	connectivity	-0.7057	-0.2701	1	175	248	51	2020.58	5.1373	0.6409
26761	consensus	0.1375	0.4182	2	258	425	101	2020.2188	17.2871	1.147
26794	consequences	-0.8822	0.1511	1	617	2058	316	2020.7115	12.0601	1.843
26803	conservation	-0.552	-0.4297	1	365	858	161	2020.4786	5.4596	0.6505
26885	conspiracy theories	-0.9975	-0.3144	1	172	385	93	2020.6329	19.2903	1.5607
26957	construction	-0.5507	-0.3676	1	298	455	90	2020.1714	4.0444	0.5888
27005	consultation	-0.381	0.438	1	220	425	78	2020.6364	2.4103	0.3863
27012	consumer	-0.9498	-0.4361	1	259	592	104	2020.6905	3.8942	0.807
27023	consumer behavior	-0.8885	-0.4307	1	160	273	61	2020.62	7.6066	0.9982
27129	consumption	-0.6639	-0.2008	1	520	1415	266	2020.6784	6.3045	0.7905
27156	contact	-0.1766	-0.1978	6	210	336	64	2020.2167	23.0625	1.2493
27215	contact tracing	-0.4323	-0.2858	1	342	957	318	2020.5556	6.1069	0.6016
27249	contagion	-0.5883	-0.6056	1	203	398	101	2020.5647	9.0792	1.0407
27277	containment	-0.2187	-0.364	6	206	314	91	2020.4767	4.6154	0.394
27312	contamination	-0.0366	-0.2519	6	320	838	177	2020.4337	11.9774	1.0225
27353	content analysis	-0.8016	-0.328	1	236	459	99	2020.6471	3.8081	0.4549
27386	context	-0.9256	-0.1514	1	373	755	137	2020.7143	2.5474	0.4355
27601	control	-0.2423	-0.2887	6	270	505	120	2020.4911	9.45	0.6679
27620	control measures	-0.1185	-0.5658	6	106	168	51	2020.36	8.0196	0.5366
27644	control strategies	-0.0907	-0.5391	6	132	249	55	2020.3704	9.7455	0.9655
27714	convalescent plasma	0.989	-0.0371	4	561	2763	512	2020.3381	21.2598	1.4815
27721	convalescent plasma therapy	0.7942	-0.0858	4	145	293	57	2020.4444	16.5263	1.2629
27819	converting enzyme	1.2366	0.3056	4	186	380	53	2020.2941	27.1509	1.5967
27820	converting enzyme 2	1.1733	0.3804	4	469	2107	297	2020.3546	24.3838	1.7653
27861	convolutional neural network	0.067	-0.5526	6	148	545	202	2020.6978	7.1931	1.0556
27893	cooperation	-0.7576	-0.3526	1	199	305	79	2020.5522	3.6456	0.5426
27928	coordination	-0.6216	-0.2643	1	145	251	59	2020.5417	3.1525	0.7063
27946	copd	0.2357	0.4164	2	319	722	142	2020.4173	11.4859	1.0624
27960	coping	-1.0965	0.3429	5	451	1819	295	2020.6936	7.3458	1.1613
27987	coping strategies	-1.1315	0.4152	5	370	1376	216	2020.6344	6.3935	0.7749
28191	corona	-0.2385	0.09	1	408	760	211	2020.5051	7.019	0.9107
28235	corona virus	0.1494	0.0063	6	709	1468	400	2020.31	10.165	0.8963
28250	corona virus disease 2019	0.2861	0.2199	2	211	349	96	2020.4022	15.7812	0.8576
28312	coronary artery disease	0.5777	0.7355	2	128	205	55	2020.6731	4.1818	0.6969
28379	coronavirus (2019-ncov)	0.3331	-0.1775	3	218	345	59	2020.3214	39.9492	4.4876
28383	coronavirus (covid-19)	-0.2381	-0.3516	6	393	751	183	2020.4405	14.1421	0.9689
28388	coronavirus 2	0.4062	0.3777	2	180	281	51	2020.5417	12.1176	1.1663
28396	coronavirus 2019	0.1076	0.41	2	198	271	75	2020.5211	11.6667	1.1707
28443	coronavirus disease	0.2005	0.1405	2	903	2707	667	2020.4976	9.9625	1.1425
28444	coronavirus disease (covid-19)	-0.0446	-0.0012	6	331	517	104	2020.5051	7.7212	0.7297
28453	coronavirus disease 2019	0.3527	0.3406	2	1556	12424	2889	2020.5516	10.1305	1.2259
28457	coronavirus disease 2019 (covid-19)	0.3423	0.196	2	902	2853	690	2020.4846	13.2739	1.0151
28513	coronavirus disease-19	0.3777	0.2916	2	362	624	149	2020.5221	6.3087	0.5111
28514	coronavirus disease-19 (covid-19)	0.3757	0.2312	2	132	177	50	2020.3542	21.1	1.8973
28581	coronavirus infections	0.1534	0.1621	2	939	3671	950	2020.2538	9.3495	0.6245
28646	coronavirus outbreak	-0.389	0.1984	5	435	1282	206	2020.3797	30.9126	1.8335
28648	coronavirus pandemic	-0.4727	-0.0971	1	344	509	176	2020.5	6.0057	0.7403
28656	coronavirus pneumonia	0.4822	0.0983	2	247	528	99	2020.3579	27.1717	1.7205
28684	coronavirus sars-cov-2	0.5713	-0.2623	3	176	234	53	2020.4255	6.7736	1.1729
28689	coronavirus spike protein	1.1322	-0.4064	3	414	1469	191	2019.221	36.7696	2.3632
28747	coronaviruses	0.5384	-0.5177	3	856	3502	636	2020.2103	17.2186	1.2278
28841	corporate social responsibility	-1.06	-0.5058	1	113	250	65	2020.6875	4.7846	0.6879
28845	corporate social-responsibility	-1.0541	-0.4592	1	171	412	70	2020.7021	2.9429	0.4189
28914	correlation	-0.1949	-0.5228	6	220	341	85	2020.6026	11.0588	1.3528
28972	corticosteroid treatment	1.0243	0.3618	4	256	604	92	2020.3	62.8478	15.2679
28976	corticosteroids	0.8476	0.4583	4	395	1279	303	2020.3958	10.736	1.4866
29036	cost	-0.4443	0.0303	1	411	811	194	2020.6568	3.9845	0.5257
29077	cost-effectiveness	-0.177	0.0863	1	262	420	90	2020.6173	4.1333	0.5349
29110	cough	0.3043	0.0019	6	181	263	70	2020.4062	9.7714	0.6009
29220	countries	-0.4058	-0.2097	1	366	620	128	2020.6339	6.1797	0.8586
29335	cov	0.9372	-0.3889	3	563	2287	317	2019.5178	59.4984	3.2468
29351	cov&#8208	0.7104	-0.1016	4	219	565	121	2020.9537	2.8595	1.0349
29406	coverage	-0.6615	-0.3429	1	313	749	135	2020.5776	2.837	0.377
29426	covid	-0.0729	0.139	2	1067	2941	838	2020.5371	7.0143	0.7112
29874	covid-19 crisis	-0.7356	-0.4276	1	176	242	91	2020.5974	2.7143	0.468
29930	covid-19 disease	0.2421	0.0068	6	178	224	78	2020.6429	3.5897	0.6108
29963	covid-19 epidemic	-0.4386	-0.3644	6	248	379	108	2020.4742	8.6389	0.7741
30102	covid-19 infection	0.4448	0.3194	2	387	728	205	2020.5855	4.6146	0.6611
30149	covid-19 lockdown	-0.4858	-0.1331	6	331	735	189	2020.8443	3.4074	0.7893
30245	covid-19 outbreak	-0.4011	-0.0218	5	425	795	224	2020.5468	6.5089	0.9536
30253	covid-19 pandemic	-0.6099	-0.0501	1	1499	10162	3033	2020.6496	3.3996	0.4951
30304	covid-19 patients	0.5968	0.3377	4	307	477	90	2020.6548	5.5778	0.6792
30323	covid-19 pneumonia	0.5354	0.2956	2	309	692	212	2020.5025	13.1792	1.0472
30555	covid-19 testing	0.006	-0.1053	3	111	143	58	2020.7358	1.9483	0.275
30582	covid-19 treatment	0.7943	0.0245	3	176	259	53	2020.5882	9.7358	0.8515
30600	covid-19 vaccine	0.0271	-0.0078	3	529	1480	429	2020.9266	2.8322	0.7759
30750	covid-2019	0.2424	-0.1429	6	190	264	71	2020.2941	22.7887	2.0011
31081	creativity	-1.0795	-0.102	1	191	320	81	2020.7714	1.2593	0.305
31163	crime	-0.8873	-0.3045	1	140	217	58	2020.6327	6	0.4916
31231	crisis	-0.8585	-0.3936	1	739	3503	811	2020.5373	6.1566	1.0797
31246	crisis communication	-0.9828	-0.4193	1	190	437	102	2020.6	2.4412	0.3068
31284	crisis management	-0.8357	-0.363	1	420	1203	324	2020.5588	5.5154	0.6312
31353	crispr	0.5552	-0.6264	3	150	311	67	2020.6129	7.9552	1.101
31382	criteria	0.2226	0.3624	2	266	446	92	2020.3295	20.5217	1.4064
31410	critical care	0.1235	0.5624	2	608	1965	486	2020.5244	8.7716	0.9996
31486	critical illness	0.2594	0.687	2	498	1613	328	2020.5222	14.7896	1.2523
31591	critically ill patients	0.5065	0.5709	2	156	228	62	2020.5593	8.871	0.6919
31597	critically-ill patients	0.7108	0.4418	2	522	2024	297	2019.6549	33.0337	1.9379
31785	cross-reactivity	0.7542	-0.386	3	229	474	87	2019.5412	32.6782	2.534
31787	cross-sectional	-0.7345	0.0431	1	248	439	69	2020.6308	5.2029	0.5958
31801	cross-sectional study	-0.4369	0.3334	5	230	428	86	2020.64	4.9767	0.6837
31891	crp	0.7552	0.6345	4	125	226	54	2020.5849	12.3519	0.9028
31951	cryo-em structure	0.8093	-0.8344	3	116	417	90	2020.6023	85.4222	6.5448
32021	crystal-structure	1.0279	-0.642	3	301	993	177	2017.7333	37.2994	1.5658
32066	csr	-1.0275	-0.4849	1	137	275	53	2020.7027	2.3774	0.4649
32086	ct	0.3452	0.1039	2	396	1613	441	2020.4218	23.3583	1.6755
32102	ct findings	0.5116	0.2342	2	122	249	54	2020.0962	6.7778	0.6444
32105	ct images	0.2009	-0.2996	6	72	124	52	2020.4082	6.7115	0.6883
32119	ct scan	0.2961	-0.1177	2	200	395	103	2020.4688	14.9709	1.0333
32406	culture	-0.5268	-0.1975	1	517	1094	252	2020.3561	7.4762	0.6108
32508	curcumin	1.0702	-0.127	4	211	462	78	2020.5217	4.7051	0.5445
32576	curriculum	-0.9166	-0.38	1	257	670	169	2020.4575	2.9882	0.2496
32683	customer satisfaction	-1.1019	-0.433	1	128	323	57	2020.825	1.7544	0.5356
32732	cutaneous manifestations	0.4442	0.1607	2	70	110	51	2020.5306	6.3922	0.7179
33066	cystic fibrosis	0.2291	0.3309	2	145	230	61	2020.4828	4.0164	0.3466
33147	cytokine release syndrome	1.0225	0.4494	4	320	899	179	2020.3953	16.6592	1.2118
33156	cytokine storm	1.042	0.2743	4	976	8644	1464	2020.5035	18.1728	1.5196
33160	cytokine storm syndrome	1.0678	0.37	4	187	348	61	2020.55	12.5082	1.6019
33176	cytokines	0.9832	0.3057	4	787	4256	762	2020.4151	14.4462	1.2705
33281	d deficiency	0.7702	0.3027	4	252	717	110	2020.61	13.2727	1.4917
33296	d supplementation	0.8133	0.359	4	157	382	54	2020.5102	10.0556	1.4589
33312	d-dimer	0.7837	0.7447	2	342	1386	346	2020.5121	32.1329	2.5576
33485	damage	0.6901	0.1522	4	186	280	52	2020.4783	9.1346	0.8356
33610	data analysis	-0.3196	-0.541	6	147	218	65	2020.3333	3.9538	0.2505
33611	data analytics	-0.4095	-0.6134	1	152	272	52	2020.6591	5.1538	1.5664
33694	data mining	-0.2471	-0.568	1	166	254	71	2020.5821	2.9296	0.388
33731	data science	-0.4535	-0.6046	1	138	211	62	2020.5439	5.2581	0.5249
33807	databases	0.4276	-0.5186	3	365	817	175	2020	19.6114	1.6833
34028	death	-0.1639	0.3054	5	776	2441	563	2020.5941	9.4067	0.9226
34209	decision-making	-0.5997	-0.0794	1	586	1461	347	2020.6156	4.2911	0.5472
34228	decisions	-0.6691	-0.1691	1	265	447	92	2020.6711	4.9674	0.7301
34287	decontamination	0.1112	-0.2893	6	144	458	113	2020.5421	5.9735	0.8794
34370	deep learning	-0.0154	-0.5372	6	445	2270	665	2020.6867	8.5504	1.1723
34414	deep vein thrombosis	0.6156	0.8501	2	130	349	90	2020.4937	38.0222	2.3668
34430	deep-vein thrombosis	0.7391	0.8703	2	132	401	58	2020.5091	13.9655	1.8678
34521	deficiency	0.816	0.1818	4	302	734	116	2020.4952	12.9569	1.1872
34540	definition	-0.0219	0.3753	2	294	451	89	2020.5641	7.6517	0.998
34575	degradation	0.6492	-0.3088	3	219	351	68	2019.2742	14.1765	0.7595
34615	delay	-0.0897	0.2562	2	251	588	142	2020.5984	8.5845	1.0179
34718	delirium	0.1386	0.7539	2	266	644	142	2020.5954	8.1761	0.7862
34732	delivery	0.3674	-0.1159	3	575	1449	260	2020.6468	7.2808	0.8017
34744	delivery of health care	-0.3356	0.3085	1	162	278	64	2020.6333	1.9375	0.297
34817	demand	-0.8147	-0.35	1	352	855	176	2020.702	4.9886	1.2442
34861	dementia	-0.2996	0.6554	5	441	1604	310	2020.6291	6.171	0.7584
34877	democracy	-0.7482	-0.3175	1	161	302	104	2020.4725	3.6538	0.6073
34933	demographics	-0.4607	-0.0223	1	172	237	57	2020.6596	6.2105	0.7636
34967	dendritic cells	1.0758	-0.057	4	417	1373	214	2020.1845	12.0654	1.2266
34982	dengue	0.4173	-0.4014	3	254	473	102	2020.2708	13.0784	1.1803
34996	dengue virus	0.8525	-0.3836	3	204	379	64	2020.1746	11.6719	1.1529
35066	dental care	-0.2117	0.1617	6	95	178	51	2020.54	7.5882	0.6206
35093	dental education	-0.7752	-0.0287	1	97	207	64	2020.6034	14.4062	1.2262
35219	dentistry	-0.2028	-0.031	6	330	1036	270	2020.4743	8.4704	0.8199
35230	dentists	-0.4718	0.2502	6	147	336	83	2020.6329	5.4458	0.4196
35268	dependence	-0.4615	-0.2064	1	230	358	76	2020.6406	4.1184	0.5812
35321	deposition	0.1877	-0.4494	6	131	234	50	2020.4773	16.84	1.3174
35338	depression	-0.8596	0.6768	5	1157	21322	3131	2020.6482	11.5612	1.1899
35377	depressive symptoms	-1.0336	0.5701	5	469	2202	287	2020.7103	12.3206	1.2573
35412	derivative	0.8932	-0.5539	3	266	871	154	2019.9118	12.8701	0.9616
35437	dermatology	0.1464	0.2995	2	192	354	122	2020.4602	5.0738	0.621
35520	design	0.2084	-0.5728	3	827	3306	658	2019.9656	9.9924	1.2264
35682	detection	0.3328	-0.5554	3	226	443	102	2020.117	13.7941	0.9519
35735	determinants	-0.5599	-0.3455	1	807	2618	438	2019.9677	16.7466	1.0598
35796	developing countries	-0.6265	-0.2426	1	259	384	111	2020.5102	3	0.4094
35812	development	-0.5583	-0.176	1	261	377	95	2020.5301	2.3895	0.429
35896	device	0.0546	-0.1296	3	223	352	80	2020.5733	3.825	0.4754
35926	dexamethasone	0.956	0.3732	4	333	879	169	2020.6149	4.6746	0.766
35982	diabetes	0.4123	0.6054	4	623	2703	574	2020.5471	8.7265	0.8952
36001	diabetes mellitus	0.5414	0.5774	4	534	1984	386	2020.485	11.4585	1.0632
36071	diagnosis	0.3693	0.0678	2	1249	8313	1801	2020.1606	13.8456	1.0955
36198	diagnostic testing	0.252	-0.2541	3	169	273	98	2020.4382	8.1327	0.7298
36224	diagnostics	0.4874	-0.4477	3	460	1293	301	2020.419	17.3754	1.3741
36265	dialysis	0.3757	0.6201	2	232	564	152	2020.5035	18.5263	1.6798
36306	diarrhea	0.557	-0.2093	3	263	616	131	2019.2656	18.4885	0.8828
36404	diet	-0.0901	0.467	5	377	1171	187	2020.6	9.7914	1.0368
36543	differential diagnosis	0.3537	0.1381	2	114	178	51	2020.2292	2.0392	0.3461
36607	differentiation	0.8262	-0.0592	4	377	902	161	2019.8487	13.7081	1.3006
36658	diffusion	-0.4429	-0.4452	1	265	404	91	2020.5641	2.1978	0.3569
36809	digital divide	-0.9123	-0.1763	1	224	450	117	2020.7048	2.6325	0.5311
36867	digital health	-0.5105	0.1684	1	429	1240	233	2020.6514	5.206	0.5717
37123	digital technology	-0.8135	-0.1754	1	292	490	132	2020.5776	4.5682	0.7597
37145	digital transformation	-0.9386	-0.3939	1	183	358	96	2020.6071	5.2708	0.7025
37182	digitalization	-0.7695	-0.2194	1	380	793	210	2020.6263	3.6762	0.4642
37260	dimensions	-0.9149	-0.0545	1	261	446	72	2020.6596	6.3611	0.8108
37308	dipeptidyl peptidase 4	1.1713	-0.3364	3	231	822	101	2019.3061	56.4356	2.5558
37480	disability	-0.5605	0.3676	1	453	1310	283	2020.5708	4.2898	0.6133
37544	disaster	-0.8339	0.0664	1	607	2087	391	2020.4927	7.4041	0.6557
37564	disaster management	-0.7468	-0.2108	1	151	250	51	2020.525	17.1373	1.2769
37583	disaster preparedness	-0.7048	0.2322	1	172	263	52	2020.5652	8.75	0.9846
37625	discharge	-0.008	0.5135	2	153	218	56	2020.6226	5.1964	0.9466
37693	discourse	-0.8584	-0.3269	1	192	306	69	2020.6383	1.5507	0.2575
37707	discovery	0.7828	-0.6532	3	536	2411	408	2019.9812	24.9363	1.7696
37766	discrimination	-0.8212	0.1954	1	383	1064	199	2020.5617	5.5779	0.8806
37798	disease 2019	0.8925	-0.02	3	242	452	58	2020.4643	10.6379	1.3312
37800	disease 2019 covid-19	0.2858	0.249	2	530	1445	260	2020.6341	7.7615	0.9502
37895	disease outbreaks	-0.3017	-0.1228	1	301	577	131	2020.35	8.5649	0.6966
37917	disease progression	0.5696	0.2511	4	136	207	52	2020.3061	15.5769	0.977
37940	disease severity	0.6829	0.2184	4	440	1058	237	2020.5682	11.8861	1.1271
37966	disease transmission	0.0284	-0.1588	6	152	247	60	2020.2069	12.35	0.9354
37999	diseases	0.239	0.0606	4	1774	16777	3128	2020.1109	16.21	1.2435
38024	disinfection	0.1835	-0.3594	6	360	1164	299	2020.3309	11.8127	0.9772
38041	disinformation	-1.0289	-0.5471	1	109	309	74	2020.5072	3.3378	0.4989
38072	disorders	-0.6928	0.6555	5	847	6439	923	2020.5806	12.0585	0.9634
38080	disparities	-0.5328	0.2314	1	600	2081	433	2020.6658	6.6397	0.8113
38089	dispersion	0.126	-0.2493	6	163	346	73	2020.5758	10.3151	1.1831
38158	disruption	-0.4064	-0.3034	1	254	470	96	2020.5823	15.4479	1.4137
38198	disseminated intravascular coagulation	0.8929	0.7236	2	196	566	115	2020.4071	90.9043	4.9657
38248	distance	-0.7885	-0.2571	1	271	504	113	2020.4021	3.177	0.4229
38259	distance education	-1.1401	-0.1573	1	231	628	203	2020.6959	1.8818	0.3623
38279	distance learning	-1.0398	-0.1576	1	369	1275	384	2020.6317	2.5911	0.3338
38292	distance learning/self instruction	-0.8698	-0.6163	1	78	424	124	2020.1452	3.4919	0.225
38354	distress	-1.0052	0.4705	5	579	2644	374	2020.6146	7.6096	0.8298
38366	distress-syndrome	0.7979	0.451	2	313	799	111	2019.4206	50.2883	2.7117
38415	distribution	-0.2243	-0.4821	6	156	204	52	2020.1458	23.0577	1.0144
38513	diversity	-0.0243	-0.572	3	531	1601	305	2018.8794	30.0361	1.5013
38610	dna	0.5928	-0.5204	3	412	1106	252	2019.61	16.4325	1.1901
38670	dna vaccine	1.084	-0.497	3	190	521	79	2018.5	16.4304	1.3171
38738	docking	0.911	-0.7391	3	368	2474	451	2020.4286	12.9069	1.9501
38782	doctors	-0.8766	0.4256	5	171	330	66	2020.6441	4.9697	0.761
38812	dog	0.2769	-0.485	3	237	498	100	2018.1444	9.95	0.7488
38845	domain	0.9516	-0.735	3	298	995	177	2018.8728	48.2881	2.7133
38915	domestic violence	-0.9559	0.2277	1	205	527	143	2020.6154	3.6434	0.39
39116	double blind	0.7842	0.1857	4	627	2047	345	2020.3994	17.171	1.3515
39192	down-regulation	1.1967	0.1443	4	184	343	51	2020.1633	32	1.957
39318	drinking	-0.81	0.2734	5	153	348	59	2020.7111	7.1525	0.9715
39352	drivers	-0.6093	-0.5519	1	170	257	50	2020.5385	15.18	1.0542
39371	dromedary camel	0.749	-0.7042	3	232	861	102	2018.0392	47.8333	1.4555
39390	droplet	0.1317	-0.3307	6	268	955	204	2020.5361	15.5294	1.223
39476	drug delivery	0.8529	-0.3019	3	261	607	121	2020.6814	5.2975	0.8171
39479	drug design	0.9351	-0.7047	3	183	443	75	2019.1791	11.64	2.9354
39483	drug development	0.7928	-0.2751	3	164	246	53	2020.4167	17.3774	1.0059
39485	drug discovery	0.8909	-0.634	3	346	1202	221	2020.4926	9.181	1.3454
39516	drug interaction	0.82	0.2755	3	154	278	56	2020.3922	5.5536	0.3921
39564	drug repositioning	1.0319	-0.4662	3	156	312	65	2020.4677	6.8923	0.8697
39565	drug repurposing	0.9929	-0.4668	3	470	2053	367	2020.6358	11.7439	1.7476
39693	drugs	0.7336	-0.1616	3	771	3439	604	2020.405	17.4669	1.48
39942	duration	-0.152	0.3703	5	326	706	117	2020.7117	5.7436	1.1559
40043	dynamic capabilities	-0.9074	-0.5694	1	114	282	60	2020.7727	3.1167	0.5606
40161	dynamics	0.0957	-0.6694	6	837	3369	738	2020.5652	9.9431	1.1697
40184	dysfunction	0.5761	0.631	4	524	1513	248	2020.5877	11.4435	1.1531
40193	dysgeusia	0.3412	0.8713	2	112	290	73	2020.5312	25.1644	1.6603
40220	dyspnea	0.0653	0.5056	2	205	355	85	2020.5443	8.4471	0.611
40279	e-commerce	-0.9031	-0.5274	1	135	244	58	2020.76	3.569	0.7858
40326	e-health	-0.4607	0.2177	1	225	456	99	2020.5	7.8283	0.5684
40348	e-learning	-1.0135	-0.1599	1	362	1400	367	2020.6312	3.3978	0.4153
40771	earthquake	-0.9122	0.2312	1	180	347	57	2020.5714	17.7018	1.2022
40808	east respiratory syndrome	0.6805	-0.221	3	405	1204	169	2019.9879	150.8817	8.0938
40847	eating disorders	-0.7872	0.5829	5	166	323	71	2020.5873	8.1549	0.9415
40874	ebola	-0.1734	-0.3543	1	680	2085	364	2020.3735	14.2445	1.2201
40893	ebola-virus	0.9268	-0.3567	3	431	1384	194	2019.9149	55.067	2.8967
40895	ebola-virus disease	0.363	-0.0739	4	217	428	70	2020.3281	50.5	2.7502
40975	echocardiography	0.3414	0.6303	2	218	629	181	2020.4753	9.0331	0.834
41001	ecmo	0.4513	0.7469	2	193	567	150	2020.558	5.8067	0.5599
41103	ecology	-0.2822	-0.5397	1	250	431	98	2019.9583	8.6122	0.4327
41168	economic crisis	-0.7832	-0.4022	1	171	258	80	2020.4085	3.8875	0.3113
41207	economic growth	-0.6609	-0.5504	1	115	177	60	2020.5	3.4833	0.7018
41215	economic impact	-0.4836	-0.3316	1	181	249	83	2020.52	19.1446	1.4306
41338	economic-crisis	-0.8993	-0.3783	1	186	341	57	2020.5833	8.2807	0.7424
41360	economics	-0.5426	-0.3914	1	322	552	136	2020.5403	8.8529	0.9794
41379	economy	-0.672	-0.4117	1	338	693	182	2020.5357	12.1209	0.8366
41541	editorial	0.305	0.5916	2	142	228	70	2020.4706	9.1429	0.5037
41577	education	-0.8685	-0.0688	1	964	6103	1565	2020.6122	2.8601	0.3531
41776	educational technology	-1.0498	-0.1846	1	133	273	83	2020.6667	3.0602	0.2861
41894	effectiveness	-0.3978	0.0628	1	299	493	113	2020.6168	7.9115	0.6302
41924	efficacy	0.3383	-0.0209	3	1190	6302	1066	2020.3503	13.0685	1.1088
41939	efficiency	-0.3004	-0.412	1	403	831	187	2020.6296	3.5241	0.4644
42065	egypt	-0.3387	-0.2665	1	233	350	90	2020.5333	5.4444	0.6595
42079	ehealth	-0.5175	0.3101	1	321	779	119	2020.6273	3.5798	0.4388
42203	elderly	-0.0659	0.5628	5	509	1276	284	2020.5172	6.493	0.5541
42257	elections	-0.6453	-0.1721	1	136	187	60	2020.6226	2.1833	0.2368
42282	elective surgery	-0.2257	0.2927	2	121	192	94	2020.5287	3.9787	0.4138
42520	electronic health records	-0.2954	0.0217	1	204	371	94	2020.6591	3.8723	0.5079
42723	elisa	0.5152	-0.4861	3	207	674	189	2020.1517	14.3016	1.4607
42856	emergency	-0.0875	-0.1512	2	831	2696	587	2019.9461	13.8092	0.8257
42918	emergency department	-0.0879	0.3352	2	364	850	271	2020.5854	3.2362	0.4424
42979	emergency management	-0.76	-0.1829	1	152	256	67	2020.4355	5.9104	0.5743
42994	emergency medical services	-0.2374	0.4061	2	166	259	82	2020.3425	3.1463	0.4015
43004	emergency medicine	-0.2135	0.3796	2	279	566	178	2020.5305	3.5843	0.4437
43032	emergency preparedness	-0.5958	0.0516	1	147	251	75	2020.403	5.3067	0.396
43056	emergency remote teaching	-1.1657	-0.2292	1	151	340	109	2020.7778	3.2569	0.3708
43063	emergency response	-0.5363	-0.0689	1	130	170	50	2020.4419	8.3	0.5
43096	emergency surgery	-0.1089	0.3095	2	85	166	73	2020.4507	5.0548	0.4599
43123	emergency-department	-0.1891	0.5425	2	156	223	50	2020.6136	3.6	0.6678
43186	emerging infectious diseases	0.0919	-0.4539	3	287	560	115	2019.156	24.0261	1.1684
43276	emissions	-0.2486	-0.7829	6	245	1015	206	2020.6719	10.233	1.2792
43316	emotion regulation	-1.0737	0.4571	5	292	968	142	2020.6842	5.7465	0.9574
